from,to,from_iso,to_iso,value
8478,8478,AGO,AGO,7.751
8478,8393,AGO,BEN,0.058864
8478,8404,AGO,BHS,0.019336
8478,8457,AGO,BLZ,0.00025667
8478,8418,AGO,BRB,0.13475
8478,8493,AGO,CAN,0.0060746
8478,8473,AGO,CIV,0.25548
8478,8475,AGO,CMR,4.6867
8478,8477,AGO,COD,0.20551
8478,8394,AGO,COG,0.64391
8478,8426,AGO,COL,0.019422
8478,8362,AGO,CPV,0.015144
8478,8406,AGO,CUB,0.068789
8478,8409,AGO,DOM,0.11516
8478,5677,AGO,FRA,0.082991
8478,8476,AGO,GAB,2.5479
8478,5696,AGO,GBR,0.49059
8478,8400,AGO,GHA,0.36165
8478,8472,AGO,GIN,0.074264
8478,33177,AGO,GLP,0.031143
8478,8370,AGO,GMB,0.00042779
8478,8471,AGO,GNB,0.019678
8478,8398,AGO,GNQ,2.7345
8478,8460,AGO,GUY,0.060147
8478,8427,AGO,HND,0.02293
8478,8408,AGO,HTI,0.058522
8478,8459,AGO,JAM,0.043891
8478,8391,AGO,LBR,0.34001
8478,8429,AGO,MEX,0.019764
8478,33178,AGO,MTQ,0.028919
8478,8395,AGO,NAM,0.00034223
8478,8474,AGO,NGA,0.88073
8478,8425,AGO,NIC,0.014716
8478,5668,AGO,NLD,0.021475
8478,33179,AGO,PRI,0.072125
8478,5688,AGO,PRT,0.0017967
8478,8371,AGO,SEN,0.0041068
8478,8390,AGO,SLE,0.2133
8478,8461,AGO,SUR,0.076489
8478,8392,AGO,TGO,0.027122
8478,8420,AGO,TTO,0.041752
8478,8467,AGO,URY,0.0025667
8478,8456,AGO,USA,0.15315
8478,8433,AGO,VEN,0.2014
8478,8464,AGO,BRA,3.1741
5670,5670,ALB,ALB,1.6456
5670,8376,ALB,CYP,0.043549
5670,8490,ALB,EGY,1.3582
5670,5679,ALB,GRC,3.7002
5670,5673,ALB,HRV,6.9069
5670,8357,ALB,ISR,0.1937
5670,5682,ALB,ITA,10.544
5670,8374,ALB,LBN,0.052875
5670,8372,ALB,LBY,4.2676
5670,5685,ALB,MLT,0.17394
5670,8373,ALB,SYR,0.021475
5670,8366,ALB,TUN,0.090178
5670,5697,ALB,TUR,0.050907
8466,8466,ARG,ARG,1.2595
8466,5696,ARG,GBR,0.55801
8466,8395,ARG,NAM,0.0017967
8466,8467,ARG,URY,0.51078
8466,8396,ARG,ZAF,0.0077858
8466,8464,ARG,BRA,0.1724
8323,8323,AUS,AUS,3.933
8323,8325,AUS,FJI,0.038929
8323,8312,AUS,NCL,0.18361
8323,8455,AUS,NZL,0.8027
8323,8313,AUS,VUT,0.010352
8393,8393,BEN,BEN,0.7719
8393,8473,BEN,CIV,0.035335
8393,8475,BEN,CMR,0.46509
8393,8400,BEN,GHA,0.52558
8393,8398,BEN,GNQ,0.047741
8393,8474,BEN,NGA,11.573
8393,8392,BEN,TGO,0.16145
8481,8481,BGD,BGD,74.793
8481,8492,BGD,IDN,0.26694
8481,8480,BGD,IND,55.476
8481,8346,BGD,LKA,0.35258
8481,8345,BGD,MDV,0.0051335
8481,8482,BGD,MMR,66.32
8481,8343,BGD,MUS,0.00034223
8481,8483,BGD,MYS,0.050222
8481,8332,BGD,THA,1.0531
5672,5672,BGR,BGR,3.0308
5672,5678,BGR,GEO,0.67941
5672,5689,BGR,ROU,0.59232
5672,5690,BGR,RUS,1.1253
5672,5697,BGR,TUR,7.3416
5672,5695,BGR,UKR,1.4114
8358,8360,BHR,ARE,0.036619
8358,8358,BHR,BHR,0.11653
8358,8468,BHR,QAT,1.1745
8358,8356,BHR,SAU,0.51959
8404,8404,BHS,BHS,0.2174
8404,8493,BHS,CAN,0.0031656
8404,8406,BHS,CUB,0.0068446
8404,5696,BHS,GBR,0.073665
8404,5681,BHS,IRL,8.56E-05
8404,8456,BHS,USA,0.083419
22491,5670,BIH,ALB,0.23161
22491,8376,BIH,CYP,0.00051335
22491,8490,BIH,EGY,0.1493
22491,5679,BIH,GRC,0.70414
22491,5673,BIH,HRV,3.9108
22491,8357,BIH,ISR,0.013176
22491,5682,BIH,ITA,4.606
22491,8374,BIH,LBN,0.011037
22491,8372,BIH,LBY,0.56639
22491,5685,BIH,MLT,0.041153
22491,8373,BIH,SYR,0.0020534
22491,8366,BIH,TUN,0.0089836
8457,8404,BLZ,BHS,0.011123
8457,8457,BLZ,BLZ,0.38843
8457,8406,BLZ,CUB,0.0005989
8457,8430,BLZ,GTM,0.2524
8457,8427,BLZ,HND,0.202
8457,8429,BLZ,MEX,0.039528
8457,8456,BLZ,USA,0.068617
8464,8466,BRA,ARG,1.035
8464,8393,BRA,BEN,0.00077
8464,8404,BRA,BHS,0.72365
8464,8457,BRA,BLZ,0.012748
8464,8418,BRA,BRB,1.2315
8464,8493,BRA,CAN,0.020021
8464,8473,BRA,CIV,0.0051335
8464,8475,BRA,CMR,0.52669
8464,8426,BRA,COL,0.13723
8464,8362,BRA,CPV,0.010352
8464,8424,BRA,CRI,0.0041068
8464,8406,BRA,CUB,1.2545
8464,8409,BRA,DOM,1.2922
8464,5693,BRA,ESP,0.0008556
8464,5677,BRA,FRA,0.81828
8464,8476,BRA,GAB,0.0002567
8464,5696,BRA,GBR,8.0364
8464,8400,BRA,GHA,0.013775
8464,8472,BRA,GIN,0.0009411
8464,33177,BRA,GLP,0.27635
8464,8471,BRA,GNB,0.0011978
8464,8398,BRA,GNQ,0.08128
8464,8430,BRA,GTM,0.0008556
8464,8460,BRA,GUY,0.56691
8464,8427,BRA,HND,0.17591
8464,8408,BRA,HTI,1.1025
8464,8459,BRA,JAM,0.702
8464,8391,BRA,LBR,0.031828
8464,8429,BRA,MEX,0.29902
8464,33178,BRA,MTQ,0.29398
8464,8395,BRA,NAM,0.014288
8464,8474,BRA,NGA,0.16769
8464,8425,BRA,NIC,0.05527
8464,5668,BRA,NLD,0.18472
8464,8423,BRA,PAN,0.060147
8464,33179,BRA,PRI,0.90323
8464,5688,BRA,PRT,0.030544
8464,8371,BRA,SEN,0.0001711
8464,8390,BRA,SLE,0.0019678
8464,8461,BRA,SUR,0.74512
8464,8392,BRA,TGO,0.0009411
8464,8420,BRA,TTO,0.39083
8464,8467,BRA,URY,3.5299
8464,8456,BRA,USA,1.496
8464,8433,BRA,VEN,1.4774
8464,8396,BRA,ZAF,0.091718
8464,8464,BRA,BRA,216.87
8418,8404,BRB,BHS,0.27327
8418,8457,BRB,BLZ,0.0025667
8418,8418,BRB,BRB,0.057067
8418,8493,BRB,CAN,0.01771
8418,8426,BRB,COL,0.01463
8418,8424,BRB,CRI,0.00025667
8418,8406,BRB,CUB,0.45397
8418,8409,BRB,DOM,0.28551
8418,5677,BRB,FRA,0.00094114
8418,5696,BRB,GBR,0.31605
8418,33177,BRB,GLP,0.034822
8418,8427,BRB,HND,0.039528
8418,8408,BRB,HTI,0.26591
8418,8459,BRB,JAM,0.13629
8418,8429,BRB,MEX,0.093087
8418,33178,BRB,MTQ,0.037132
8418,8425,BRB,NIC,0.0067591
8418,5668,BRB,NLD,0.020106
8418,33179,BRB,PRI,0.15563
8418,5688,BRB,PRT,0.015828
8418,8420,BRB,TTO,0.00042779
8418,8456,BRB,USA,0.46886
8418,8433,BRB,VEN,0.14707
8465,8465,CHL,CHL,4.5046
8465,5696,CHL,GBR,0.020363
8465,8432,CHL,PER,0.0053901
8486,8323,CHN,AUS,2.0412
8486,8393,CHN,BEN,0.015999
8486,8481,CHN,BGD,0.0064168
8486,8404,CHN,BHS,0.024726
8486,8457,CHN,BLZ,0.007358
8486,8418,CHN,BRB,0.027721
8486,26521,CHN,BRN,1.5152
8486,8486,CHN,CHN,2809.7
8486,8473,CHN,CIV,0.069901
8486,8475,CHN,CMR,4.822
8486,8426,CHN,COL,0.0057324
8486,8334,CHN,COM,0.010609
8486,8362,CHN,CPV,0.0041068
8486,8424,CHN,CRI,0.00034223
8486,8406,CHN,CUB,0.096167
8486,8409,CHN,DOM,0.051078
8486,5677,CHN,FRA,0.057666
8486,8476,CHN,GAB,0.0031656
8486,5696,CHN,GBR,0.058864
8486,8400,CHN,GHA,0.17556
8486,8472,CHN,GIN,0.16427
8486,33177,CHN,GLP,0.0035934
8486,8370,CHN,GMB,0.0043634
8486,8471,CHN,GNB,0.0087269
8486,8398,CHN,GNQ,0.55544
8486,8430,CHN,GTM,0.0005989
8486,8460,CHN,GUY,0.010096
8486,8427,CHN,HND,0.0082136
8486,8408,CHN,HTI,0.051762
8486,8492,CHN,IDN,155.41
8486,8480,CHN,IND,4.0651
8486,8459,CHN,JAM,0.031057
8486,8487,CHN,JPN,625.45
8486,8331,CHN,KHM,21.392
8486,8327,CHN,KOR,473.78
8486,8391,CHN,LBR,0.083932
8486,8346,CHN,LKA,0.13895
8486,8348,CHN,MDG,0.049196
8486,8345,CHN,MDV,0.010181
8486,8429,CHN,MEX,0.013176
8486,8482,CHN,MMR,3.7348
8486,8347,CHN,MOZ,0.0035079
8486,8369,CHN,MRT,0.0029945
8486,33178,CHN,MTQ,0.010096
8486,8343,CHN,MUS,0.59155
8486,8483,CHN,MYS,140.48
8486,8474,CHN,NGA,1.5597
8486,8425,CHN,NIC,0.0021389
8486,5668,CHN,NLD,0.0032512
8486,8423,CHN,PAN,0.016427
8486,8322,CHN,PHL,81.519
8486,8324,CHN,PNG,0.12355
8486,33179,CHN,PRI,0.015572
8486,8328,CHN,PRK,42.058
8486,8338,CHN,REU,0.050137
8486,5690,CHN,RUS,5.2384
8486,8371,CHN,SEN,0.008898
8486,8485,CHN,SGP,0.47177
8486,8390,CHN,SLE,0.045773
8486,8461,CHN,SUR,0.022416
8486,8392,CHN,TGO,0.0097536
8486,8332,CHN,THA,45.166
8486,8758,CHN,TLS,0.012577
8486,8420,CHN,TTO,0.005989
8486,8479,CHN,TZA,0.00068446
8486,8456,CHN,USA,19.797
8486,8433,CHN,VEN,0.028919
8486,8484,CHN,VNM,675.75
8486,8464,CHN,BRA,0.27002
8473,8393,CIV,BEN,3.4831
8473,8473,CIV,CIV,13.38
8473,8475,CIV,CMR,4.9489
8473,8476,CIV,GAB,0.0041923
8473,8400,CIV,GHA,20.555
8473,8398,CIV,GNQ,0.51651
8473,8391,CIV,LBR,0.088125
8473,8474,CIV,NGA,34.391
8473,8390,CIV,SLE,0.0019678
8473,8392,CIV,TGO,1.6662
8473,8464,CIV,BRA,0.010951
8475,8393,CMR,BEN,0.0019678
8475,8475,CMR,CMR,25.364
8475,8398,CMR,GNQ,3.3792
8475,8474,CMR,NGA,0.19978
8475,8392,CMR,TGO,0.00034223
8477,8478,COD,AGO,0.362
8477,8393,COD,BEN,0.012577
8477,8418,COD,BRB,0.0085558
8477,8473,COD,CIV,0.024983
8477,8475,COD,CMR,0.91025
8477,8477,COD,COD,0.041068
8477,8394,COD,COG,0.14528
8477,8426,COD,COL,0.00042779
8477,8409,COD,DOM,0.0011123
8477,5677,COD,FRA,0.0047912
8477,8476,COD,GAB,0.62483
8477,5696,COD,GBR,0.028747
8477,8400,COD,GHA,0.056725
8477,8472,COD,GIN,0.012149
8477,33177,COD,GLP,0.0011123
8477,8471,COD,GNB,0.016855
8477,8398,COD,GNQ,0.49974
8477,8460,COD,GUY,0.0067591
8477,8408,COD,HTI,0.0053901
8477,8459,COD,JAM,0.0011978
8477,8391,COD,LBR,0.095654
8477,33178,COD,MTQ,0.0011123
8477,8474,COD,NGA,0.21954
8477,5668,COD,NLD,0.0011123
8477,8390,COD,SLE,0.026694
8477,8461,COD,SUR,0.0059035
8477,8392,COD,TGO,0.0050479
8477,8420,COD,TTO,0.0016256
8477,8433,COD,VEN,0.0077858
8477,8464,COD,BRA,0.20714
8394,8478,COG,AGO,0.37688
8394,8464,COG,BRA,0.32298
8394,8393,COG,BEN,0.020705
8394,8418,COG,BRB,0.0088125
8394,8473,COG,CIV,0.039784
8394,8475,COG,CMR,2.9372
8394,8477,COG,COD,0.021988
8394,8394,COG,COG,0.55005
8394,8406,COG,CUB,0.00051335
8394,8409,COG,DOM,0.018224
8394,5677,COG,FRA,0.0083847
8394,8476,COG,GAB,2.5779
8394,5696,COG,GBR,0.067077
8394,8400,COG,GHA,0.10755
8394,8472,COG,GIN,0.0029945
8394,33177,COG,GLP,0.0035079
8394,8471,COG,GNB,0.0014545
8394,8398,COG,GNQ,1.5979
8394,8460,COG,GUY,0.0030801
8394,8408,COG,HTI,0.0047912
8394,8459,COG,JAM,0.0012834
8394,8391,COG,LBR,0.036105
8394,33178,COG,MTQ,0.00077002
8394,8474,COG,NGA,0.31066
8394,5668,COG,NLD,0.0005989
8394,33179,COG,PRI,0.0038501
8394,8371,COG,SEN,0.00017112
8394,8390,COG,SLE,0.023101
8394,8461,COG,SUR,0.0023956
8394,8392,COG,TGO,0.0097536
8394,8420,COG,TTO,0.00034223
8394,8456,COG,USA,0.0016256
8394,8433,COG,VEN,0.0023101
8426,8404,COL,BHS,0.35584
8426,8457,COL,BLZ,0.71954
8426,8493,COL,CAN,0.14887
8426,8426,COL,COL,16.937
8426,8424,COL,CRI,1.2143
8426,8406,COL,CUB,0.46475
8426,8409,COL,DOM,0.00154
8426,8431,COL,ECU,0.034736
8426,5693,COL,ESP,0.0069302
8426,5677,COL,FRA,0.00034223
8426,5696,COL,GBR,0.85096
8426,8430,COL,GTM,0.43498
8426,8427,COL,HND,2.127
8426,8408,COL,HTI,0.00094114
8426,5681,COL,IRL,0.012577
8426,8459,COL,JAM,0.2595
8426,8429,COL,MEX,3.8096
8426,8425,COL,NIC,3.684
8426,5668,COL,NLD,0.0011978
8426,5686,COL,NOR,0.00051335
8426,8423,COL,PAN,20.251
8426,8432,COL,PER,0.00068446
8426,33179,COL,PRI,0.00051335
8426,5688,COL,PRT,0.3205
8426,8440,COL,PYF,0.007358
8426,8428,COL,SLV,0.00085558
8426,8456,COL,USA,7.9459
8426,8433,COL,VEN,0.00068446
8334,8323,COM,AUS,0.031828
8334,8481,COM,BGD,0.030202
8334,26521,COM,BRN,0.00085558
8334,8334,COM,COM,1.8559
8334,8352,COM,DJI,0.0034223
8334,8351,COM,ERI,0.00025667
8334,5677,COM,FRA,2.5806
8334,5696,COM,GBR,0.044405
8334,8492,COM,IDN,0.7832
8334,8480,COM,IND,2.9185
8334,8469,COM,IRN,0.0045346
8334,8349,COM,KEN,1.1188
8334,8346,COM,LKA,0.67941
8334,8348,COM,MDG,4.6688
8334,8345,COM,MDV,1.419
8334,8482,COM,MMR,0.45577
8334,8347,COM,MOZ,9.4862
8334,8343,COM,MUS,0.053901
8334,8483,COM,MYS,0.023186
8334,8395,COM,NAM,0.031742
8334,8354,COM,OMN,0.60601
8334,8359,COM,PAK,0.020876
8334,8322,COM,PHL,0.0019678
8334,8338,COM,REU,0.0084702
8334,8356,COM,SAU,0.017283
8334,8350,COM,SOM,2.6515
8334,8332,COM,THA,0.14904
8334,8479,COM,TZA,4.1891
8334,8484,COM,VNM,0.0031656
8334,8353,COM,YEM,1.4937
8334,8396,COM,ZAF,1.7866
8362,8404,CPV,BHS,0.13766
8362,8418,CPV,BRB,0.016085
8362,8493,CPV,CAN,8.56E-05
8362,8426,CPV,COL,0.0034223
8362,8362,CPV,CPV,0.56194
8362,8424,CPV,CRI,0.0005989
8362,8406,CPV,CUB,0.013604
8362,8409,CPV,DOM,0.083932
8362,5677,CPV,FRA,0.0023956
8362,5696,CPV,GBR,0.31177
8362,8472,CPV,GIN,0.017454
8362,33177,CPV,GLP,0.039699
8362,8370,CPV,GMB,0.00034223
8362,8471,CPV,GNB,0.0046201
8362,8460,CPV,GUY,0.00042779
8362,8408,CPV,HTI,0.016342
8362,8459,CPV,JAM,0.0013689
8362,8391,CPV,LBR,0.00017112
8362,8369,CPV,MRT,0.0027379
8362,33178,CPV,MTQ,0.0077858
8362,8425,CPV,NIC,0.013518
8362,5668,CPV,NLD,0.005219
8362,8423,CPV,PAN,0.0049624
8362,33179,CPV,PRI,0.058265
8362,5688,CPV,PRT,0.0042779
8362,8371,CPV,SEN,0.0094114
8362,8390,CPV,SLE,0.042351
8362,8461,CPV,SUR,0.00068446
8362,8420,CPV,TTO,0.00034223
8362,8456,CPV,USA,0.026095
8362,8433,CPV,VEN,0.012748
8362,8464,CPV,BRA,0.00085558
8424,8404,CRI,BHS,0.0028234
8424,8457,CRI,BLZ,0.061259
8424,8493,CRI,CAN,0.0012834
8424,8426,CRI,COL,2.0376
8424,8424,CRI,CRI,27.353
8424,8406,CRI,CUB,0.019251
8424,8431,CRI,ECU,0.22544
8424,5693,CRI,ESP,0.0017967
8424,5677,CRI,FRA,0.55424
8424,5696,CRI,GBR,0.014716
8424,8430,CRI,GTM,0.59052
8424,8427,CRI,HND,0.1588
8424,8459,CRI,JAM,0.02524
8424,8429,CRI,MEX,2.0197
8424,8425,CRI,NIC,0.4224
8424,8455,CRI,NZL,0.0054757
8424,8423,CRI,PAN,4.2137
8424,8432,CRI,PER,0.0049624
8424,5688,CRI,PRT,0.010096
8424,8440,CRI,PYF,0.066136
8424,8428,CRI,SLV,0.32315
8424,8456,CRI,USA,0.58778
8406,3293,CUB,BEL,8.56E-05
8406,8404,CUB,BHS,5.8764
8406,8457,CUB,BLZ,0.048169
8406,8493,CUB,CAN,0.52413
8406,8426,CUB,COL,0.0074435
8406,8424,CUB,CRI,0.00154
8406,8406,CUB,CUB,18.629
8406,5669,CUB,DEU,0.00077002
8406,8409,CUB,DOM,0.011807
8406,5693,CUB,ESP,0.091804
8406,5677,CUB,FRA,0.055014
8406,5696,CUB,GBR,5.947
8406,8430,CUB,GTM,0.025411
8406,8427,CUB,HND,0.28029
8406,8408,CUB,HTI,0.16059
8406,5681,CUB,IRL,0.12372
8406,8459,CUB,JAM,0.55749
8406,21790,CUB,MCO,0.0018823
8406,8429,CUB,MEX,1.7336
8406,8425,CUB,NIC,0.0094114
8406,5668,CUB,NLD,0.0020534
8406,5686,CUB,NOR,0.0046201
8406,8423,CUB,PAN,0.018395
8406,33179,CUB,PRI,0.01386
8406,5688,CUB,PRT,3.3078
8406,8456,CUB,USA,12.219
5669,5669,DEU,DEU,0.96997
5669,5674,DEU,DNK,1.4456
5669,5675,DEU,EST,0.34702
5669,5676,DEU,FIN,0.074606
5669,5696,DEU,GBR,0.01386
5669,5684,DEU,LTU,0.21518
5669,5683,DEU,LVA,0.24247
5669,5668,DEU,NLD,0.034138
5669,5686,DEU,NOR,1.227
5669,5687,DEU,POL,0.34668
5669,5690,DEU,RUS,0.29038
5669,5694,DEU,SWE,0.68891
8352,8481,DJI,BGD,0.00017112
8352,8352,DJI,DJI,1.6129
8352,8490,DJI,EGY,0.005219
8352,8351,DJI,ERI,0.46886
8352,5696,DJI,GBR,0.00085558
8352,8492,DJI,IDN,0.10113
8352,8480,DJI,IND,1.3853
8352,8469,DJI,IRN,0.022587
8352,8349,DJI,KEN,0.06511
8352,8346,DJI,LKA,0.26857
8352,8345,DJI,MDV,0.2399
8352,8482,DJI,MMR,0.054415
8352,8483,DJI,MYS,0.0060746
8352,8354,DJI,OMN,1.4793
8352,8359,DJI,PAK,0.07204
8352,8322,DJI,PHL,0.0061602
8352,8356,DJI,SAU,0.51523
8352,8355,DJI,SDN,0.083504
8352,8350,DJI,SOM,0.84754
8352,8332,DJI,THA,0.05604
8352,8484,DJI,VNM,0.0011123
8352,8353,DJI,YEM,2.9377
8409,8404,DOM,BHS,10.684
8409,8457,DOM,BLZ,0.047057
8409,8493,DOM,CAN,0.35951
8409,8426,DOM,COL,0.13569
8409,8424,DOM,CRI,0.0035079
8409,8406,DOM,CUB,9.665
8409,5674,DOM,DNK,8.56E-05
8409,8409,DOM,DOM,16.177
8409,5693,DOM,ESP,0.011721
8409,5677,DOM,FRA,0.0043634
8409,5696,DOM,GBR,6.1698
8409,8430,DOM,GTM,0.0058179
8409,8427,DOM,HND,0.50847
8409,8408,DOM,HTI,17.072
8409,5681,DOM,IRL,0.038244
8409,8459,DOM,JAM,3.2106
8409,8429,DOM,MEX,1.371
8409,8425,DOM,NIC,0.077687
8409,5668,DOM,NLD,0.0088125
8409,8423,DOM,PAN,0.046458
8409,33179,DOM,PRI,0.08436
8409,5688,DOM,PRT,0.79209
8409,8456,DOM,USA,8.6064
8409,8433,DOM,VEN,0.015486
8378,5670,DZA,ALB,0.11875
8378,8393,DZA,BEN,0.0063313
8378,8404,DZA,BHS,0.00085558
8378,8418,DZA,BRB,0.0030801
8378,8473,DZA,CIV,0.023015
8378,8475,DZA,CMR,2.3184
8378,8362,DZA,CPV,0.0041068
8378,8406,DZA,CUB,0.018566
8378,8376,DZA,CYP,0.018138
8378,8409,DZA,DOM,0.027806
8378,8378,DZA,DZA,111.04
8378,8490,DZA,EGY,3.5948
8378,5693,DZA,ESP,54.122
8378,5677,DZA,FRA,5.7129
8378,8476,DZA,GAB,0.0011123
8378,5696,DZA,GBR,0.011636
8378,8400,DZA,GHA,0.077088
8378,8472,DZA,GIN,0.0072724
8378,33177,DZA,GLP,0.0011123
8378,8370,DZA,GMB,0.00077002
8378,8471,DZA,GNB,0.00154
8378,8398,DZA,GNQ,0.29962
8378,5679,DZA,GRC,6.2722
8378,8460,DZA,GUY,0.0028234
8378,5673,DZA,HRV,0.25992
8378,8408,DZA,HTI,0.01771
8378,8357,DZA,ISR,0.05142
8378,5682,DZA,ITA,67.269
8378,8459,DZA,JAM,0.0061602
8378,8374,DZA,LBN,0.0095825
8378,8391,DZA,LBR,0.045859
8378,8372,DZA,LBY,86.859
8378,21790,DZA,MCO,1.9671
8378,5685,DZA,MLT,14.742
8378,33178,DZA,MTQ,0.0018823
8378,8474,DZA,NGA,0.71372
8378,5668,DZA,NLD,0.00051335
8378,33179,DZA,PRI,0.0098392
8378,8371,DZA,SEN,0.00034223
8378,8390,DZA,SLE,0.051934
8378,8461,DZA,SUR,0.0011123
8378,8373,DZA,SYR,0.0057324
8378,8392,DZA,TGO,0.0060746
8378,8420,DZA,TTO,0.0024812
8378,8366,DZA,TUN,104.68
8378,5697,DZA,TUR,0.005989
8378,8456,DZA,USA,0.0021389
8378,8433,DZA,VEN,0.0046201
8378,8464,DZA,BRA,0.063142
8431,8323,ECU,AUS,0.0013689
8431,8465,ECU,CHL,0.011379
8431,8426,ECU,COL,21.259
8431,8424,ECU,CRI,0.45371
8431,8431,ECU,ECU,26.258
8431,8325,ECU,FJI,0.021218
8431,5677,ECU,FRA,0.095568
8431,5696,ECU,GBR,0.35053
8431,8430,ECU,GTM,0.0086413
8431,8492,ECU,IDN,0.011893
8431,8487,ECU,JPN,0.00154
8431,8429,ECU,MEX,0.094969
8431,8312,ECU,NCL,0.0045346
8431,8425,ECU,NIC,0.0031656
8431,8455,ECU,NZL,0.44961
8431,8423,ECU,PAN,0.20132
8431,8432,ECU,PER,3.36
8431,8324,ECU,PNG,0.03371
8431,8440,ECU,PYF,2.4631
8431,8314,ECU,SLB,0.0099247
8431,8428,ECU,SLV,0.0028234
8431,8456,ECU,USA,0.32084
8431,8313,ECU,VUT,0.0038501
8431,8445,ECU,WSM,0.0064168
8490,8393,EGY,BEN,0.0041068
8490,8404,EGY,BHS,0.0048768
8490,8418,EGY,BRB,0.0064168
8490,8473,EGY,CIV,0.020619
8490,8475,EGY,CMR,1.6304
8490,8406,EGY,CUB,0.020277
8490,8376,EGY,CYP,7.3175
8490,8409,EGY,DOM,0.012577
8490,8490,EGY,EGY,145.32
8490,5677,EGY,FRA,0.0039357
8490,8476,EGY,GAB,0.0021389
8490,5696,EGY,GBR,0.0050479
8490,8400,EGY,GHA,0.058436
8490,8472,EGY,GIN,0.038843
8490,8471,EGY,GNB,0.00094114
8490,8398,EGY,GNQ,0.25205
8490,5679,EGY,GRC,2.6377
8490,8460,EGY,GUY,0.0010267
8490,8408,EGY,HTI,0.016855
8490,8357,EGY,ISR,61.699
8490,8459,EGY,JAM,0.0040212
8490,8374,EGY,LBN,34.012
8490,8391,EGY,LBR,0.027806
8490,8372,EGY,LBY,0.32734
8490,8429,EGY,MEX,0.0055613
8490,33178,EGY,MTQ,0.00068446
8490,8474,EGY,NGA,0.59805
8490,5668,EGY,NLD,0.00017112
8490,33179,EGY,PRI,0.0034223
8490,8371,EGY,SEN,0.0017967
8490,8390,EGY,SLE,0.077687
8490,8461,EGY,SUR,0.0079569
8490,8373,EGY,SYR,11.777
8490,8392,EGY,TGO,0.002909
8490,8420,EGY,TTO,0.0012834
8490,5697,EGY,TUR,7.6733
8490,8456,EGY,USA,0.0085558
8490,8433,EGY,VEN,0.0035934
8490,8464,EGY,BRA,0.053816
8351,8490,ERI,EGY,0.00085558
8351,8351,ERI,ERI,2.3668
8351,8356,ERI,SAU,0.23956
8351,8355,ERI,SDN,0.27541
8351,8353,ERI,YEM,0.0016256
5693,5670,ESP,ALB,0.0017112
5693,3293,ESP,BEL,0.0087269
5693,8418,ESP,BRB,0.00085558
5693,8362,ESP,CPV,0.016427
5693,5669,ESP,DEU,0.034138
5693,5674,ESP,DNK,0.012491
5693,8409,ESP,DOM,0.00154
5693,8378,ESP,DZA,2.7851
5693,8490,ESP,EGY,0.049795
